Time,Channel A,Channel B
(s),(V),(mV)

9.80844538,5.55528500,369.04500000
9.80860922,5.47593600,376.97990000
9.80877306,5.31724000,380.94730000
9.80893690,5.15854400,380.94730000
9.80910074,4.92049900,376.97990000
9.80926458,4.68245500,369.04500000
9.80942842,4.44441000,373.01250000
9.80959226,4.20606100,365.07770000
9.80975610,3.88866900,380.94730000
9.80991994,3.72997200,376.97990000
9.81008378,3.41258000,365.07770000
9.81024762,3.25388300,369.04500000
9.81041146,3.01583900,373.01250000
9.81057530,2.93649100,376.97990000
9.81073914,2.77749000,376.97990000
9.81090298,2.69814100,373.01250000
9.81106682,2.77749000,365.07770000
9.81123066,2.77749000,361.11030000
9.81139450,2.85714300,384.91470000
9.81155834,3.01583900,373.01250000
9.81172218,3.17453500,365.07770000
9.81188602,3.41258000,373.01250000
9.81204986,3.72997200,376.97990000
9.81221370,3.88866900,380.94730000
9.81237754,4.20606100,376.97990000
9.81254138,4.44441000,361.11030000
9.81270522,4.68245500,376.97990000
9.81286906,4.92049900,376.97990000
9.81303290,5.15854400,373.01250000
9.81319674,5.39658800,373.01250000
9.81336058,5.47593600,369.04500000
9.81352442,5.55528500,376.97990000
9.81368826,5.63463300,369.04500000
9.81385210,5.63463300,376.97990000
9.81401594,5.55528500,365.07770000
9.81417978,5.47593600,369.04500000
9.81434362,5.23789200,384.91470000
9.81450746,5.07919500,365.07770000
9.81467130,4.84115100,373.01250000
9.81483514,4.52375900,380.94730000
9.81499898,4.20606100,373.01250000
9.81516282,3.96801700,365.07770000
9.81532666,3.65062400,376.97990000
9.81549050,3.25388300,365.07770000
9.81565434,3.09518700,369.04500000
9.81581818,2.85714300,365.07770000
9.81598202,2.77749000,376.97990000
9.81614586,2.77749000,365.07770000
9.81630970,2.77749000,369.04500000
9.81647354,2.85714300,380.94730000
9.81663738,3.01583900,361.11030000
9.81680122,3.33323200,380.94730000
9.81696506,3.57127600,373.01250000
